revenue,net_profit,debt_to_equity,fraud_score,avg_balance,expected_decision
54034.13861719222,803.4406262766036,0.04829295854517774,0,669.5338552305029,REJECT
32512.781211782185,775.3526645996583,0.04573846142440936,0,646.1272204997152,APPROVE
60970.829903601,154.87883473708374,0.15440014269964558,0,129.06569561423643,APPROVE
122813.70406956364,899.021254852114,0.10055925510594925,0,749.1843790434283,APPROVE
30111.947540010104,3218.9477685860975,0.11634806252000947,15,2682.4564738217477,APPROVE
30112.343039530668,289.552423671625,0.026130308488666234,0,241.2936863930208,REJECT
128459.66620921556,4701.298792092259,0.14708894852856177,0,3917.7489934102155,APPROVE
67100.56769272883,2398.8498979884785,0.09194144551193881,15,1999.0415816570655,REJECT
24944.795725156306,553.5405002419845,0.015072032065862712,0,461.28375020165373,APPROVE
56052.724453164854,1127.2985008611495,0.11474019619871637,0,939.4154173842912,APPROVE
25065.955397061934,9094.28138899374,0.06499737532789826,0,7578.5678241614505,APPROVE
25019.635038996603,3221.725237868006,0.0844715730928684,0,2684.7710315566715,REJECT
44071.55390989296,1350.1288251054368,0.03729780044997325,15,1125.1073542545307,APPROVE
7858.69471055999,1004.449517507149,0.0916440255278204,0,837.0412645892908,APPROVE
9136.802195145483,1464.6122220222578,0.011040407990741151,0,1220.510185018548,APPROVE
23159.72312200898,722.9200516943856,0.026045159852964815,0,602.433376411988,APPROVE
16150.965396421829,106.88093951725048,0.14393207092291394,30,89.06744959770873,APPROVE
46695.25656789534,15491.21548969358,0.0795781215967845,0,12909.346241411316,APPROVE
17563.54523706802,1609.7028988035745,0.053761871296285776,15,1341.419082336312,REJECT
11732.957473914112,2154.2364520357055,0.07478557976276397,0,1795.197043363088,APPROVE
117303.3994614017,1246.2889906349046,0.1139267533789991,15,1038.5741588624205,REJECT
30314.425266544447,552.9539616881001,0.06245040934254973,0,460.7949680734168,APPROVE
38331.318780738475,1068.8146716091976,0.23327278715788896,0,890.6788930076646,APPROVE
11616.728508257049,196.00520056487701,0.1003155964139162,15,163.33766713739752,REJECT
23493.846631575143,20535.671059429114,0.07968626827403236,0,17113.059216190926,APPROVE
39685.37741578479,303.6878938018455,0.005796775994799464,15,253.07324483487125,APPROVE
14460.920297656989,387.2441475707405,0.0446616610794375,0,322.70345630895036,APPROVE
49048.18271561822,787.6894094706846,0.06554764974879303,0,656.4078412255705,REJECT
22459.951032144232,6267.330446339671,0.010101709244741549,0,5222.775371949726,APPROVE
28757.244588384598,1359.4367059385224,0.10574334605137256,0,1132.8639216154354,REJECT
22440.77084025114,303.0967167493629,0.026096688569635686,0,252.58059729113572,APPROVE
159823.05046210074,6018.666125501287,0.058382643543234816,15,5015.555104584405,APPROVE
35925.48532353084,3211.8926698642754,0.05846979189586442,0,2676.577224886896,APPROVE
15581.370125097976,2549.205078586454,0.16674619451401387,0,2124.3375654887113,REJECT
70125.09024094403,3153.5875748799185,0.20343869426468647,0,2627.989645733265,REJECT
13675.006191125185,23638.905875930435,0.11903810585620093,0,19699.08822994203,APPROVE
42919.900393919146,18389.383273203955,0.0409306558794558,15,15324.486061003294,APPROVE
7572.389124227251,586.021510008212,0.04958631483005699,0,488.3512583401766,APPROVE
12549.688968686909,9377.578925341582,0.05299197999864044,0,7814.649104451318,APPROVE
42509.760556402456,2115.860225335237,0.06353374381400552,0,1763.2168544460308,APPROVE
65563.42436287261,2431.661108083576,0.05503603062218612,0,2026.3842567363133,REJECT
41651.58178695436,175.33350603050286,0.03687432972488257,0,146.11125502541904,APPROVE
33106.382716487475,1088.9312488165017,0.1164370563572524,0,907.4427073470847,REJECT
28541.574095692802,503.7230427119331,0.131472843024193,0,419.7692022599442,APPROVE
11127.584645167522,3608.637242401067,0.045948249948265074,0,3007.197702000889,APPROVE
20417.02995478337,4830.530173965893,0.05032298811189599,0,4025.441811638244,REJECT
25121.74245019867,110.83374500884068,0.14409338198292523,0,92.3614541740339,APPROVE
84600.69671608608,1301.110058441459,0.04285300716673489,0,1084.258382034549,APPROVE
47805.43579883072,5134.042875896842,0.113537164260997,0,4278.369063247368,REJECT
8862.355585581952,1067.8474286329274,0.14748077263947276,15,889.8728571941061,APPROVE
47064.16561716815,3204.4356865371105,0.028226555616709934,0,2670.3630721142586,APPROVE
26687.062480597546,2036.1447453786013,0.04155622955504473,0,1696.787287815501,APPROVE
21130.2808015024,2013.0518549627322,0.04962658281289839,0,1677.5432124689435,APPROVE
59239.33430555274,964.7190637673432,0.06687364284107328,15,803.9325531394526,APPROVE
82851.04351409052,310.29328846627834,0.08342797326765462,0,258.57774038856525,APPROVE
76498.32279247839,347.78300279486734,0.05356279948282809,0,289.81916899572275,APPROVE
18557.438434300308,3129.5294111403327,0.08973117214701631,0,2607.941175950277,APPROVE
28357.025721541115,1367.5345699241134,0.11193363754363345,0,1139.6121416034277,REJECT
47335.25970702338,1131.3877023917291,0.2388037761285947,0,942.823085326441,APPROVE
79255.81795274527,803.3149519936715,0.1533426503782546,0,669.4291266613928,APPROVE
24751.976161630584,926.2908631784718,0.11681683064077236,15,771.9090526487265,APPROVE
31303.11269376789,4692.445060208106,0.06359216651184872,0,3910.370883506755,REJECT
14986.903830980309,893.4782651306452,0.05137322489793219,0,744.5652209422043,APPROVE
13947.209072351825,267.23735967831436,0.1434038773084793,15,222.69779973192863,APPROVE
69565.26515719896,3261.0256376420343,0.052282205106067695,0,2717.521364701695,APPROVE
107472.6873232544,1044.781352415246,0.0671289883918197,0,870.6511270127048,REJECT
34282.55498443361,1387.2656710738986,0.04020376650103378,0,1156.0547258949155,APPROVE
81050.38832362126,9195.861958061989,0.06402488877500365,0,7663.21829838499,APPROVE
48499.502543509,1303.4139781107142,0.03348475933951297,0,1086.1783150922618,APPROVE
21674.770130629586,1890.19507071918,0.06943730091001955,0,1575.1625589326497,APPROVE
48490.175258079325,324.6367021192571,0.061314586236210104,15,270.5305850993809,REJECT
124297.01381214564,1026.398717907497,0.07458785867464267,0,855.3322649229141,REJECT
35289.44425896359,2776.221643659571,0.07044015827707302,0,2313.5180363829754,APPROVE
126971.11830429289,206.63757769929623,0.10966651380148786,0,172.19798141608018,REJECT
4465.8011974342435,1700.0773325497114,0.06963111980478852,0,1416.7311104580929,APPROVE
70089.06038016547,1507.735588766137,0.09977004941412587,0,1256.4463239717809,REJECT
38934.563407918744,1403.8305040835764,0.10945397840730019,0,1169.8587534029803,APPROVE
28589.48064766723,4637.847261952785,0.08738947515976168,0,3864.8727182939874,APPROVE
39081.661524321054,1995.6819985683146,0.08712345114476722,0,1663.068332140262,REJECT
7405.252822992619,7872.26565536859,0.05418522424706729,0,6560.2213794738245,REJECT
30462.82874687565,405.4945723124399,0.13225281313077766,0,337.9121435936999,REJECT
48324.311525050034,1572.661030818898,0.10770406012567807,0,1310.5508590157483,REJECT
118458.17643632503,1478.487745328128,0.019900821171291688,0,1232.0731211067734,APPROVE
23989.795355313603,370.2985286456051,0.0338522562775464,0,308.5821072046709,APPROVE
19019.21604192389,4208.951768272051,0.09088487173903577,0,3507.4598068933756,APPROVE
24308.81607888773,21742.472268881254,0.059367602839124,0,18118.72689073438,APPROVE
75532.75590237188,1308.9854069768783,0.08703280728253365,15,1090.8211724807318,APPROVE
47240.21812725662,2449.0126270332225,0.01425297820671454,15,2040.8438558610187,APPROVE
23770.291817336994,1478.5794547907292,0.10014821717043615,0,1232.149545658941,APPROVE
54754.45129089345,567.4276788684396,0.020292568609959084,0,472.856399057033,APPROVE
39248.24620269763,150.28035359990363,0.1583867045933846,0,125.23362799991969,APPROVE
78819.52248445261,572.7714246630957,0.04701722818447025,0,477.3095205525797,APPROVE
20709.70116738679,251.40491585018458,0.08153908311738027,0,209.50409654182047,APPROVE
27941.554901773314,10325.144373911497,0.03326567316598758,0,8604.286978259579,REJECT
26537.48332072904,1163.610877007818,0.007895804314761454,0,969.6757308398484,APPROVE
11261.98350883732,882.1055430320457,0.035475608070889265,15,735.0879525267047,APPROVE
46022.984864822436,3883.140439076932,0.060949811556495696,0,3235.950365897443,APPROVE
44749.887858471215,347.69080156695077,0.015021220653965568,0,289.7423346391256,REJECT
36464.36514607078,532.284468362952,0.23611637064889582,15,443.57039030246,APPROVE
30101.50029853283,1449.6850865017152,0.07450918750911473,0,1208.070905418096,REJECT
11704.204396457972,4591.3881967776615,0.03546247138373897,0,3826.1568306480513,APPROVE
25938.502888018338,2439.2282108147806,0.1241668784669071,15,2032.6901756789837,APPROVE
27607.103361957146,1799.7536583116307,0.06054829349359941,15,1499.7947152596923,APPROVE
19114.035452614713,1467.266154292413,0.10821740533584806,0,1222.7217952436774,REJECT
31919.469465391063,2159.6424047971323,0.03629684371878497,15,1799.7020039976103,APPROVE
50173.420103791475,1701.7261430497829,0.1354514400266645,0,1418.1051192081522,APPROVE
164217.7747857372,388.1718590583615,0.04169933055599168,0,323.47654921530125,APPROVE
41758.664858469696,1411.9259494783275,0.07912611350989597,15,1176.6049578986062,APPROVE
44624.58916166233,368.3334036927076,0.06535305069865778,0,306.9445030772563,REJECT
34215.81583220231,1472.4956457668056,0.15973971371312762,0,1227.0797048056713,APPROVE
7824.248932704794,750.4232473979433,0.07850779949659903,15,625.3527061649528,APPROVE
35553.32281502852,28132.277296169163,0.09958998854192598,0,23443.5644134743,APPROVE
38108.17739796025,1273.5220980711913,0.11172313863223984,0,1061.2684150593261,APPROVE
260561.36795352193,247.7270233138644,0.035189472287751815,0,206.439186094887,APPROVE
31135.72734913803,1137.284468003652,0.06416235699994075,15,947.7370566697099,APPROVE
46223.23505278972,2491.512916093956,0.12107887500080296,15,2076.26076341163,APPROVE
35320.9158424462,9951.232008018882,0.10083438158707693,0,8292.693340015734,REJECT
14257.773844631332,658.5707964380676,0.05777565717440605,15,548.8089970317229,APPROVE
90604.41772573607,200.03679771067357,0.1219457120325505,0,166.69733142556132,REJECT
66273.56814357525,3560.3684679496273,0.05447595296347117,15,2966.973723291356,REJECT
68379.308985377,254.85543426024876,0.045994640051939886,0,212.37952855020728,APPROVE
17544.39906152893,791.5779649084045,0.04158626419637998,15,659.6483040903371,APPROVE
111550.80861640962,980.7036501667859,0.09141626552267938,0,817.2530418056549,REJECT
11831.481123461035,1228.8754514380503,0.04903147491166913,0,1024.062876198375,REJECT
58074.71644379054,3054.6254307468853,0.15715662791642165,0,2545.5211922890708,APPROVE
209476.0099162863,588.1922017798502,0.2793384442479949,0,490.1601681498751,APPROVE
16441.61565931513,961.9281929781064,0.03602337262104911,0,801.6068274817553,APPROVE
23085.542073945264,1313.289691785346,0.055114736264089276,0,1094.4080764877883,APPROVE
39329.14366324134,1598.678222749095,0.12145627642101484,15,1332.2318522909125,REJECT
24275.417134199844,1502.3825845828155,0.0895404206776049,0,1251.9854871523462,APPROVE
10503.557151918994,2254.3609904899013,0.046932332493436764,15,1878.6341587415843,REJECT
38363.063200806064,3677.6245446932985,0.10604096408345781,0,3064.6871205777484,APPROVE
15524.225666736877,2140.031539062817,0.09194561208575629,0,1783.3596158856808,APPROVE
53043.83597285762,2302.4234824905507,0.11233751646173779,0,1918.6862354087923,APPROVE
17404.091697956184,200.0859665427525,0.16051615370802053,0,166.73830545229373,APPROVE
125485.75485926044,1418.9722855613168,0.10535080118124522,0,1182.4769046344306,REJECT
19407.160330019167,2375.169220358712,0.05430528830294801,0,1979.30768363226,APPROVE
28067.028040606187,3203.9648596890993,0.04379738866950313,0,2669.9707164075826,REJECT
69620.46036588201,582.0718990136454,0.06533978078274005,30,485.05991584470445,REJECT
13565.818289351819,605.8108309202552,0.08597560062175567,0,504.84235910021266,APPROVE
43563.1961421719,670.815473331943,0.015712470212455764,0,559.0128944432859,APPROVE
103333.22128210888,2543.030062133803,0.07029214934157064,0,2119.1917184448353,REJECT
10036.797942541923,4619.640526422905,0.18402367010962764,15,3849.700438685754,APPROVE
42095.96142096037,819.3102094496104,0.27870066226252993,0,682.7585078746753,REJECT
44707.9329332771,3971.7801884264295,0.08263169994655238,15,3309.816823688691,APPROVE
67877.39196974493,1549.349861926141,0.022453026815739702,0,1291.1248849384508,APPROVE
13499.92530296534,1150.8682936442165,0.0824163215348083,0,959.0569113701804,REJECT
12627.531002954482,1036.6543456654783,0.019224493603764155,15,863.8786213878985,REJECT
55135.73056017129,3272.6277829660758,0.04339572945677395,0,2727.1898191383966,REJECT
46054.821544783605,1974.574650194782,0.08890239294934447,0,1645.4788751623182,APPROVE
44373.347217297785,20504.618248783125,0.1069223564156362,15,17087.181873985937,REJECT
47913.78684683491,480.4606520241165,0.15481980935994227,0,400.3838766867637,APPROVE
21077.89674425971,2487.757420836607,0.018363286276721628,0,2073.1311840305057,APPROVE
43730.58219543941,707.9501596435634,0.06930876858127005,15,589.9584663696362,REJECT
45910.906336421685,470.72333516022275,0.06070137900386756,0,392.2694459668523,APPROVE
20506.94453526654,1318.6639482242817,0.12487755320161503,0,1098.8866235202347,APPROVE
161558.0191635084,1575.3580870802066,0.03338570729456072,0,1312.7984059001722,APPROVE
53054.04217605148,44321.41168791597,0.023497514564802483,0,36934.50973992997,APPROVE
14002.02445732509,1071.0983841563902,0.07417614303800794,0,892.5819867969918,REJECT
61404.77543388732,344.19227205565625,0.014155769186266725,15,286.8268933797135,APPROVE
16651.484720213135,1853.8647034902174,0.1032055509459568,0,1544.8872529085145,REJECT
68163.71628611829,110.81330650915162,0.10881662982087002,30,92.34442209095967,REJECT
91754.92685855384,1196.3933493804861,0.06731067724891364,0,996.9944578170717,APPROVE
18834.66144754326,1361.9125066373979,0.05559058184672709,0,1134.927088864498,APPROVE
78487.9903893201,3466.62010991932,0.07955231876675192,0,2888.850091599433,APPROVE
50525.060593525784,4297.383406377171,0.07950081131661473,0,3581.1528386476425,REJECT
70097.90088503026,730.0633887791967,0.16228338133215786,0,608.3861573159971,APPROVE
165617.20096871658,1115.076274803515,0.13896989945009708,15,929.2302290029291,REJECT
29842.520180356118,532.7593974169853,0.15902382527968964,0,443.96616451415434,APPROVE
19870.888863957658,345.067427939161,0.17550435635006795,0,287.5561899493008,APPROVE
17825.556345061523,1937.761349630884,0.09923483215030837,0,1614.8011246924034,APPROVE
18908.21517642974,289.77717010853564,0.04793774249378179,0,241.48097509044635,APPROVE
34143.19688681622,812.2942296547764,0.14909616926633074,0,676.9118580456469,REJECT
