revenue,net_profit,debt_to_equity,fraud_score,avg_balance,expected_decision
23366.33118408847,312.6931328597907,0.07472680712200629,0,260.57761071649225,APPROVE
12639.754490862859,383.88794888108174,0.13512904005149137,0,319.9066240675681,APPROVE
82823.28068109785,2384.54368000503,0.14489464022061654,0,1987.119733337525,APPROVE
21220.040179717253,8084.827514800041,0.05686365148184747,0,6737.356262333367,APPROVE
58971.40598433407,109.34018444067313,0.05991823744256266,0,91.1168203672276,APPROVE
164217.7747857372,388.1718590583615,0.04169933055599168,0,323.47654921530125,APPROVE
18308.723866848388,8482.866334270102,0.03376209506385868,0,7069.055278558419,APPROVE
62734.27288392369,805.7606496567478,0.2171111810948531,15,671.4672080472898,APPROVE
17430.864630921606,2159.031269514455,0.132379346664824,0,1799.192724595379,APPROVE
31372.36996538763,284.302326634684,0.25739593802861244,15,236.91860552890333,APPROVE
72789.34412131655,16830.878898012506,0.05286036879185307,15,14025.73241501042,APPROVE
20491.327617956158,2745.3681620046377,0.05590325859911845,0,2287.8068016705315,APPROVE
45397.7226381628,457.2346863649281,0.0845697884673132,0,381.02890530410673,APPROVE
15293.065474447458,949.1915114882513,0.07702279724894424,0,790.9929262402094,APPROVE
25071.096063785448,677.9709361278233,0.02038344522512996,0,564.9757801065193,REJECT
15338.160284277872,1321.369609693637,0.07394816888192324,0,1101.141341411364,APPROVE
13011.725879810838,2300.1336973214306,0.08933645302623307,0,1916.7780811011924,APPROVE
27647.033070115656,684.9551965161506,0.14806700795969957,0,570.7959970967921,REJECT
17294.044845599343,401.75293975642836,0.04042722852730589,0,334.7941164636903,APPROVE
49293.54220948383,1191.872560723458,0.0424737074578048,0,993.227133936215,APPROVE
23222.165759129566,2993.750152622538,0.1431424145115354,0,2494.7917938521146,APPROVE
94636.40755876129,1477.4337501471973,0.06452052902192398,0,1231.194791789331,APPROVE
34679.53291482519,489.3306719407848,0.046717636450013054,15,407.775559950654,REJECT
29505.351094412505,44.601993656023375,0.0782395794149719,15,37.16832804668614,APPROVE
29666.96439917493,1441.825347800113,0.21899365993876946,0,1201.5211231667606,APPROVE
167298.2308789727,2533.2635431876693,0.10984847136330167,45,2111.052952656391,REJECT
42254.35252548207,455.55308776000567,0.1678166574190509,0,379.62757313333805,REJECT
21126.229057936354,5593.654527223066,0.13006862443708533,0,4661.378772685888,APPROVE
15840.84707893418,524.0813372951819,0.04975122741058541,0,436.7344477459849,APPROVE
21649.587770070782,1569.346557358976,0.06185941652041629,0,1307.7887977991466,APPROVE
55099.6114120621,2431.0407594885046,0.25760567810737084,15,2025.8672995737536,APPROVE
157183.1575049426,1598.1870951264107,0.08992863111778168,0,1331.8225792720089,REJECT
62847.836930051715,692.830070319375,0.05375993256856999,0,577.3583919328124,APPROVE
42308.07390651468,1965.1352578644758,0.04059854284404703,0,1637.612714887063,APPROVE
108980.78226051475,76.3652917334022,0.06572537784311887,0,63.6377431111685,APPROVE
47207.29049696718,2344.1147419934946,0.09917815898703033,0,1953.4289516612453,REJECT
12902.726180405532,2606.2418901461006,0.10957030153191902,0,2171.868241788417,APPROVE
81205.60975670195,211.36322068034337,0.04583392231203274,15,176.13601723361947,APPROVE
17127.307634149096,745.0545827848771,0.040144708846389356,0,620.8788189873975,APPROVE
69864.41585457302,246.88194657013605,0.03419515070766838,15,205.73495547511337,APPROVE
30273.226651912493,2022.1405852421508,0.016036400123283473,0,1685.1171543684588,APPROVE
32537.58713769162,242.43496896511076,0.14661350189321512,0,202.02914080425896,APPROVE
28757.244588384598,1359.4367059385224,0.10574334605137256,0,1132.8639216154354,REJECT
107472.6873232544,1044.781352415246,0.0671289883918197,0,870.6511270127048,REJECT
